ORNEK_NO,new_id,old_id,BOLGE_ADI,MUDURLUK_ADI,SEFLIK_ADI,NAD_X,NAD_Y,ENVANTER_TARIHI,AKTUEL_MES_TIP,BONITET,RAKIM,EGIM,BAKI,IKLIM_TIPI,ORIJIN,ISLETME_SEKLI,KARISIM_SEKLI,KAPALILIK_DURUMU,LOKAL_KONUM,BİTKİ_ÖRTÜSÜ_TÜR,ORTALAMA_BOY,ÖRTME_ORANI,DİĞER_ORTU_TURU,YIL,BLOK
929961,0,,İSTANBUL,ÇATALCA,BİNKILIÇ,28.16727,41.382708,27-08-2023,Ma,3,221,2,Düzlük,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Tepe,,,,,2023,3
930039,0,,İSTANBUL,ÇATALCA,YALIKÖY,28.241069,41.490023,18-08-2023,Ma,2,60,10,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,Funda,1.2,65,,2023,3
930039,0,,İSTANBUL,ÇATALCA,YALIKÖY,28.241069,41.490023,18-08-2023,Ma,2,60,10,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,Sandal ağacı,3,5,,2023,3
930045,0,,İSTANBUL,ÇATALCA,BİNKILIÇ,28.239526,41.408974,18-07-2021,Mab3,3,292,10,Güney,Karadeniz kiyi kusagi,Sürgün Kökenli,Baltalık,YAPRAKLI,Normal Kapalı,Orta Yamaç,Sütleğen,0.2,10,,2021,1
930045,0,,İSTANBUL,ÇATALCA,BİNKILIÇ,28.239526,41.408974,18-07-2021,Mab3,3,292,10,Güney,Karadeniz kiyi kusagi,Sürgün Kökenli,Baltalık,YAPRAKLI,Normal Kapalı,Orta Yamaç,Yabani Erik/Yunus Eriği/Alça,0.1,2,,2021,1
930045,0,,İSTANBUL,ÇATALCA,BİNKILIÇ,28.239526,41.408974,18-07-2021,Mab3,3,292,10,Güney,Karadeniz kiyi kusagi,Sürgün Kökenli,Baltalık,YAPRAKLI,Normal Kapalı,Orta Yamaç,Dikenucu,0.1,5,,2021,1
930045,0,,İSTANBUL,ÇATALCA,BİNKILIÇ,28.239526,41.408974,18-07-2021,Mab3,3,292,10,Güney,Karadeniz kiyi kusagi,Sürgün Kökenli,Baltalık,YAPRAKLI,Normal Kapalı,Orta Yamaç,Tavşanmemesi,0.3,5,,2021,1
930045,0,,İSTANBUL,ÇATALCA,BİNKILIÇ,28.239526,41.408974,18-07-2021,Mab3,3,292,10,Güney,Karadeniz kiyi kusagi,Sürgün Kökenli,Baltalık,YAPRAKLI,Normal Kapalı,Orta Yamaç,Böğürtlen,1,2,,2021,1
930045,0,,İSTANBUL,ÇATALCA,BİNKILIÇ,28.239526,41.408974,18-07-2021,Mab3,3,292,10,Güney,Karadeniz kiyi kusagi,Sürgün Kökenli,Baltalık,YAPRAKLI,Normal Kapalı,Orta Yamaç,Kaldırık Otu,0.1,10,,2021,1
930047,0,,İSTANBUL,ÇATALCA,BİNKILIÇ,28.239012,41.381958,28-08-2022,Z,0,226,5,Kuzey,Karadeniz kiyi kusagi,Açıklık Alan,Açıklık Alan,Açıklık Alan,Boşluklu Kapalı,Üst Yamaç,,,,,2022,2
930049,0,,İSTANBUL,ÇATALCA,BİNKILIÇ,28.2385,41.354941,27-08-2023,Ma3,3,178,18,Kuzey,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Alıç,1.5,2,,2023,3
930049,0,,İSTANBUL,ÇATALCA,BİNKILIÇ,28.2385,41.354941,27-08-2023,Ma3,3,178,18,Kuzey,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Tavşanmemesi,0.4,4,,2023,3
930049,0,,İSTANBUL,ÇATALCA,BİNKILIÇ,28.2385,41.354941,27-08-2023,Ma3,3,178,18,Kuzey,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,,,,,2023,3
930064,0,,İSTANBUL,ÇATALCA,YALIKÖY,28.276469,41.462614,18-07-2021,Ma3,3,120,21,Kuzey Batı,Karadeniz kiyi kusagi,Tohum Kökenli,Baltalık,YAPRAKLI,Normal Kapalı,Orta Yamaç,Dikenucu,0.1,5,,2021,1
930064,0,,İSTANBUL,ÇATALCA,YALIKÖY,28.276469,41.462614,18-07-2021,Ma3,3,120,21,Kuzey Batı,Karadeniz kiyi kusagi,Tohum Kökenli,Baltalık,YAPRAKLI,Normal Kapalı,Orta Yamaç,Tavşanmemesi,0.5,10,,2021,1
930064,0,,İSTANBUL,ÇATALCA,YALIKÖY,28.276469,41.462614,18-07-2021,Ma3,3,120,21,Kuzey Batı,Karadeniz kiyi kusagi,Tohum Kökenli,Baltalık,YAPRAKLI,Normal Kapalı,Orta Yamaç,Ormangülü,0.2,2,,2021,1
930064,0,,İSTANBUL,ÇATALCA,YALIKÖY,28.276469,41.462614,18-07-2021,Ma3,3,120,21,Kuzey Batı,Karadeniz kiyi kusagi,Tohum Kökenli,Baltalık,YAPRAKLI,Normal Kapalı,Orta Yamaç,Böğürtlen,0.2,1,,2021,1
930064,0,,İSTANBUL,ÇATALCA,YALIKÖY,28.276469,41.462614,18-07-2021,Ma3,3,120,21,Kuzey Batı,Karadeniz kiyi kusagi,Tohum Kökenli,Baltalık,YAPRAKLI,Normal Kapalı,Orta Yamaç,Dağ çileği,0.1,2,,2021,1
930067,0,,İSTANBUL,ÇATALCA,YALIKÖY,28.27594,41.435598,30-08-2022,Ma3,3,263,40,Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Eğrelti,0.35,2,,2022,2
930067,0,,İSTANBUL,ÇATALCA,YALIKÖY,28.27594,41.435598,30-08-2022,Ma3,3,263,40,Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Ormangülü,1,5,,2022,2
930067,0,,İSTANBUL,ÇATALCA,YALIKÖY,28.27594,41.435598,30-08-2022,Ma3,3,263,40,Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Funda,0.3,2,,2022,2
930067,0,,İSTANBUL,ÇATALCA,YALIKÖY,28.27594,41.435598,30-08-2022,Ma3,3,263,40,Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Kızılcık,2,1,,2022,2
930070,0,,İSTANBUL,ÇATALCA,BİNKILIÇ,28.275411,41.408582,27-08-2023,Mab3,3,121,70,Güney,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Boşluklu Kapalı,Alt Yamaç,Funda,1.8,95,,2023,3
930079,0,,İSTANBUL,ÇATALCA,İNCEĞİZ,28.273303,41.300517,29-08-2022,Ma3,3,188,10,Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Alt Yamaç,Adi Üvez/Ayıt,2,1,,2022,2
930079,0,,İSTANBUL,ÇATALCA,İNCEĞİZ,28.273303,41.300517,29-08-2022,Ma3,3,188,10,Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Alt Yamaç,Tavşanmemesi,0.3,1,,2022,2
930079,0,,İSTANBUL,ÇATALCA,İNCEĞİZ,28.273303,41.300517,29-08-2022,Ma3,3,188,10,Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Alt Yamaç,Alıç,1,1,,2022,2
930081,0,,İSTANBUL,ÇATALCA,İNCEĞİZ,28.272778,41.2735,19-07-2023,Ma3,3,189,3,Düzlük,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Tepe,Alıç,3,10,,2023,3
930081,0,,İSTANBUL,ÇATALCA,İNCEĞİZ,28.272778,41.2735,19-07-2023,Ma3,3,189,3,Düzlük,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Tepe,Tavşanmemesi,0.8,2,,2023,3
930081,0,,İSTANBUL,ÇATALCA,İNCEĞİZ,28.272778,41.2735,19-07-2023,Ma3,3,189,3,Düzlük,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Tepe,Funda,0.8,2,,2023,3
930089,0,,İSTANBUL,ÇATALCA,SİLİVRİ,28.270684,41.165432,29-08-2022,Z,0,127,10,Düzlük,Karadeniz kiyi ardi iliman iklim kusagi,Açıklık Alan,Açıklık Alan,Açıklık Alan,Boşluklu Kapalı,Taban,Boğadikeni,1,5,,2022,2
930089,0,,İSTANBUL,ÇATALCA,SİLİVRİ,28.270684,41.165432,29-08-2022,Z,0,127,10,Düzlük,Karadeniz kiyi ardi iliman iklim kusagi,Açıklık Alan,Açıklık Alan,Açıklık Alan,Boşluklu Kapalı,Taban,Ak söğüt,1.6,5,,2022,2
930089,0,,İSTANBUL,ÇATALCA,SİLİVRİ,28.270684,41.165432,29-08-2022,Z,0,127,10,Düzlük,Karadeniz kiyi ardi iliman iklim kusagi,Açıklık Alan,Açıklık Alan,Açıklık Alan,Boşluklu Kapalı,Taban,Ebegümeci,0.2,1,,2022,2
930089,0,,İSTANBUL,ÇATALCA,SİLİVRİ,28.270684,41.165432,29-08-2022,Z,0,127,10,Düzlük,Karadeniz kiyi ardi iliman iklim kusagi,Açıklık Alan,Açıklık Alan,Açıklık Alan,Boşluklu Kapalı,Taban,Kargı,2.5,15,,2022,2
930089,0,,İSTANBUL,ÇATALCA,SİLİVRİ,28.270684,41.165432,29-08-2022,Z,0,127,10,Düzlük,Karadeniz kiyi ardi iliman iklim kusagi,Açıklık Alan,Açıklık Alan,Açıklık Alan,Boşluklu Kapalı,Taban,Beşparmakotu,0.1,10,,2022,2
930169,0,,İSTANBUL,ÇATALCA,KARACAKÖY ,28.347179,41.407764,31-08-2022,Ma3,2,57,15,Güney,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Dikenli Sarmaşık,10,3,,2022,2
930169,0,,İSTANBUL,ÇATALCA,KARACAKÖY ,28.347179,41.407764,31-08-2022,Ma3,2,57,15,Güney,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Kızılcık,7,1,,2022,2
930169,0,,İSTANBUL,ÇATALCA,KARACAKÖY ,28.347179,41.407764,31-08-2022,Ma3,2,57,15,Güney,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Eğrelti,0.45,1,,2022,2
930169,0,,İSTANBUL,ÇATALCA,KARACAKÖY ,28.347179,41.407764,31-08-2022,Ma3,2,57,15,Güney,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Funda,0.3,1,,2022,2
930171,0,,İSTANBUL,ÇATALCA,KARACAKÖY ,28.346621,41.380749,28-08-2023,Ma3,2,143,30,Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Funda,2,4,,2023,3
930179,0,,İSTANBUL,ÇATALCA,İNCEĞİZ,28.344398,41.272686,29-08-2022,Mab3,3,172,15,Kuzey Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Alt Yamaç,Funda,0.3,10,,2022,2
930179,0,,İSTANBUL,ÇATALCA,İNCEĞİZ,28.344398,41.272686,29-08-2022,Mab3,3,172,15,Kuzey Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Alt Yamaç,Laden,0.15,1,,2022,2
930179,0,,İSTANBUL,ÇATALCA,İNCEĞİZ,28.344398,41.272686,29-08-2022,Mab3,3,172,15,Kuzey Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Alt Yamaç,Kızılcık,3,1,,2022,2
930179,0,,İSTANBUL,ÇATALCA,İNCEĞİZ,28.344398,41.272686,29-08-2022,Mab3,3,172,15,Kuzey Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Alt Yamaç,Kermes Meşesi,1,1,,2022,2
930179,0,,İSTANBUL,ÇATALCA,İNCEĞİZ,28.344398,41.272686,29-08-2022,Mab3,3,172,15,Kuzey Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Alt Yamaç,Ahlat,1,1,,2022,2
930179,0,,İSTANBUL,ÇATALCA,İNCEĞİZ,28.344398,41.272686,29-08-2022,Mab3,3,172,15,Kuzey Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Alt Yamaç,Bodur Ardıç,1,1,,2022,2
930299,0,,İSTANBUL,ÇATALCA,DURUSU,28.559883,41.296989,16-07-2023,MDya3,2,51,15,Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Açıklık Alan,YAPRAKLI+YAPRAKLI,Boşluklu Kapalı,Orta Yamaç,Akçakesme/Kesme,1.3,6,,2023,3
930299,0,,İSTANBUL,ÇATALCA,DURUSU,28.559883,41.296989,16-07-2023,MDya3,2,51,15,Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Açıklık Alan,YAPRAKLI+YAPRAKLI,Boşluklu Kapalı,Orta Yamaç,Tavşanmemesi,0.8,4,,2023,3
930299,0,,İSTANBUL,ÇATALCA,DURUSU,28.559883,41.296989,16-07-2023,MDya3,2,51,15,Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Açıklık Alan,YAPRAKLI+YAPRAKLI,Boşluklu Kapalı,Orta Yamaç,Kocayemiş,4,7,,2023,3
930435,0,,İSTANBUL,İSTANBUL,KEMERBURGAZ ,28.844126,41.211721,09-09-2022,Mb3,3,75,5,Düzlük,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Taban,Dikenli Sarmaşık,2,1,,2022,2
930435,0,,İSTANBUL,İSTANBUL,KEMERBURGAZ ,28.844126,41.211721,09-09-2022,Mb3,3,75,5,Düzlük,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Taban,Atkestanesi,2,1,,2022,2
930435,0,,İSTANBUL,İSTANBUL,KEMERBURGAZ ,28.844126,41.211721,09-09-2022,Mb3,3,75,5,Düzlük,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Taban,Tavşanmemesi,1,1,,2022,2
930435,0,,İSTANBUL,İSTANBUL,KEMERBURGAZ ,28.844126,41.211721,09-09-2022,Mb3,3,75,5,Düzlük,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Taban,Alıç,2.5,1,,2022,2
930435,0,,İSTANBUL,İSTANBUL,KEMERBURGAZ ,28.844126,41.211721,09-09-2022,Mb3,3,75,5,Düzlük,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Taban,Kurtbağrı,1,1,,2022,2
930439,0,,İSTANBUL,İSTANBUL,FENERTEPE,28.843367,41.184711,27-05-2023,MGnb3,2,97,14,Kuzey Batı,Karadeniz kiyi ardi iliman iklim kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Böğürtlen,0.4,5,,2023,3
930439,0,,İSTANBUL,İSTANBUL,FENERTEPE,28.843367,41.184711,27-05-2023,MGnb3,2,97,14,Kuzey Batı,Karadeniz kiyi ardi iliman iklim kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Orman iplikçiği,0.6,10,,2023,3
930439,0,,İSTANBUL,İSTANBUL,FENERTEPE,28.843367,41.184711,27-05-2023,MGnb3,2,97,14,Kuzey Batı,Karadeniz kiyi ardi iliman iklim kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Eğrelti,1.1,30,,2023,3
930439,0,,İSTANBUL,İSTANBUL,FENERTEPE,28.843367,41.184711,27-05-2023,MGnb3,2,97,14,Kuzey Batı,Karadeniz kiyi ardi iliman iklim kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Funda,1.4,30,,2023,3
930537,0,,İSTANBUL,KANLICA,RİVA,29.342832,41.148609,05-09-2022,MKsGna3,2,143,60,Kuzey,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,Üst Yamaç,Eğrelti,1.5,10,,2022,2
930537,0,,İSTANBUL,KANLICA,RİVA,29.342832,41.148609,05-09-2022,MKsGna3,2,143,60,Kuzey,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,Üst Yamaç,Funda,2,2,,2022,2
930537,0,,İSTANBUL,KANLICA,RİVA,29.342832,41.148609,05-09-2022,MKsGna3,2,143,60,Kuzey,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,Üst Yamaç,Dikenli Sarmaşık,4,6,,2022,2
930539,0,,İSTANBUL,KANLICA,ÖMERLİ,29.341871,41.121608,20-06-2023,Ma3,2,130,10,Düzlük,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,IBRELI,Gevşek Kapalı,Üst Yamaç,Eğrelti,1,3,,2023,3
930539,0,,İSTANBUL,KANLICA,ÖMERLİ,29.341871,41.121608,20-06-2023,Ma3,2,130,10,Düzlük,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,IBRELI,Gevşek Kapalı,Üst Yamaç,Böğürtlen,0.6,1,,2023,3
930593,0,,İSTANBUL,ŞİLE,AĞVA,29.840469,41.083367,03-09-2022,Z,0,76,15,Doğu,Karadeniz kiyi kusagi,Açıklık Alan,Açıklık Alan,Açıklık Alan,Boşluklu Kapalı,Taban,Boğadikeni,0.2,1,,2022,2
930593,0,,İSTANBUL,ŞİLE,AĞVA,29.840469,41.083367,03-09-2022,Z,0,76,15,Doğu,Karadeniz kiyi kusagi,Açıklık Alan,Açıklık Alan,Açıklık Alan,Boşluklu Kapalı,Taban,Eğrelti,0.3,3,,2022,2
930595,0,,İSTANBUL,ŞİLE,AĞVA,29.839306,41.056376,25-04-2023,MKnbc3,3,281,15,Batı,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Ormangülü,2,45,,2023,3
930605,0,,İSTANBUL,ŞİLE,AĞVA,29.878499,41.136461,03-09-2022,KsMKna3,3,70,40,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Funda,6,2,,2022,2
930605,0,,İSTANBUL,ŞİLE,AĞVA,29.878499,41.136461,03-09-2022,KsMKna3,3,70,40,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Böğürtlen,0.2,10,,2022,2
930605,0,,İSTANBUL,ŞİLE,AĞVA,29.878499,41.136461,03-09-2022,KsMKna3,3,70,40,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Kızılcık,10,7,,2022,2
930605,0,,İSTANBUL,ŞİLE,AĞVA,29.878499,41.136461,03-09-2022,KsMKna3,3,70,40,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Eğrelti,0.4,1,,2022,2
930605,0,,İSTANBUL,ŞİLE,AĞVA,29.878499,41.136461,03-09-2022,KsMKna3,3,70,40,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Dikenli Sarmaşık,2,1,,2022,2
2800,0,,İSTANBUL,EDİRNE,UZUNKÖPRÜ,26.410365,41.252003,22-07-2020,MlMcab3,3,59,21,Güney,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,IBRELI+YAPRAKLI,Orta Kapalı,Üst Yamaç,Diğer Yapraklı,0.5,100,,2020,5
16748,0,,İSTANBUL,EDİRNE,EDİRNE,26.657461,41.92855,23-07-2019,Çka0,2,270,13,Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Alt Yamaç,Karaçalı,3,65,,2019,4
16748,0,,İSTANBUL,EDİRNE,EDİRNE,26.657461,41.92855,23-07-2019,Çka0,2,270,13,Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Alt Yamaç,Alıç,2,10,,2019,4
16748,0,,İSTANBUL,EDİRNE,EDİRNE,26.657461,41.92855,23-07-2019,Çka0,2,270,13,Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Alt Yamaç,Böğürtlen,1.5,25,,2019,4
16748,0,,İSTANBUL,EDİRNE,EDİRNE,26.657461,41.92855,23-07-2019,Çka0,2,270,13,Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Alt Yamaç,Diğer Yapraklı,1.5,2,,2019,4
16748,0,,İSTANBUL,EDİRNE,EDİRNE,26.657461,41.92855,23-07-2019,Çka0,2,270,13,Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Alt Yamaç,Diğer Yapraklı,3,5,,2019,4
16748,0,,İSTANBUL,EDİRNE,EDİRNE,26.657461,41.92855,23-07-2019,Çka0,2,270,13,Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Alt Yamaç,Diğer Yapraklı,3,2,,2019,4
20212,0,,İSTANBUL,EDİRNE,EDİRNE,26.693515,41.955672,23-07-2020,Mlab2,1,413,10,Kuzey,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Orta Yamaç,Diğer Yapraklı,2,1,,2020,5
20212,0,,İSTANBUL,EDİRNE,EDİRNE,26.693515,41.955672,23-07-2020,Mlab2,1,413,10,Kuzey,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Orta Yamaç,Diğer Yapraklı,2.5,2,,2020,5
20212,0,,İSTANBUL,EDİRNE,EDİRNE,26.693515,41.955672,23-07-2020,Mlab2,1,413,10,Kuzey,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Orta Yamaç,Alıç,1.5,2,,2020,5
20212,0,,İSTANBUL,EDİRNE,EDİRNE,26.693515,41.955672,23-07-2020,Mlab2,1,413,10,Kuzey,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Orta Yamaç,Diğer Yapraklı,1.2,5,,2020,5
20212,0,,İSTANBUL,EDİRNE,EDİRNE,26.693515,41.955672,23-07-2020,Mlab2,1,413,10,Kuzey,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Orta Yamaç,Kuşburnu,2.5,2,,2020,5
20212,0,,İSTANBUL,EDİRNE,EDİRNE,26.693515,41.955672,23-07-2020,Mlab2,1,413,10,Kuzey,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Orta Yamaç,Karaçalı,2,2,,2020,5
20412,0,,İSTANBUL,EDİRNE,UZUNKÖPRÜ,26.696069,41.41525,22-07-2020,Msbc2,3,50,0,Güney Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,IBRELI+YAPRAKLI,Orta Kapalı,Taban,Böğürtlen,3,30,,2020,5
24236,0,,İSTANBUL,TEKİRDAĞ,MALKARA,26.734373,40.820814,27-07-2019,Çzc3*,3,182,19,Batı,Karadeniz kiyi ardi iliman iklim kusagi,Ekim ve Dikimli Gelen,Koru,IBRELI,Normal Kapalı,Alt Yamaç,Diğer Yapraklı,2,5,,2019,4
24236,0,,İSTANBUL,TEKİRDAĞ,MALKARA,26.734373,40.820814,27-07-2019,Çzc3*,3,182,19,Batı,Karadeniz kiyi ardi iliman iklim kusagi,Ekim ve Dikimli Gelen,Koru,IBRELI,Normal Kapalı,Alt Yamaç,Diğer Yapraklı,3,20,,2019,4
28313,0,,İSTANBUL,EDİRNE,UZUNKÖPRÜ,26.768818,41.145186,21-07-2019,BMc,0,200,19,Kuzey Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Orta Yamaç,Karaçalı,2,15,,2019,4
28313,0,,İSTANBUL,EDİRNE,UZUNKÖPRÜ,26.768818,41.145186,21-07-2019,BMc,0,200,19,Kuzey Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Orta Yamaç,Diğer Yapraklı,2,5,,2019,4
28313,0,,İSTANBUL,EDİRNE,UZUNKÖPRÜ,26.768818,41.145186,21-07-2019,BMc,0,200,19,Kuzey Doğu,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Orta Yamaç,Diğer Yapraklı,2.5,5,,2019,4
28323,0,,İSTANBUL,EDİRNE,UZUNKÖPRÜ,26.768913,41.118162,21-07-2020,McMlab3,3,220,9,Güney,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Taban,Diğer Yapraklı,0.5,10,,2020,5
28373,0,,İSTANBUL,TEKİRDAĞ,MALKARA,26.769386,40.98304,05-08-2020,MzGna3,4,195,12,Güney,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Orta Kapalı,Taban,Karaçalı,1.8,45,,2020,5
37290,0,,İSTANBUL,EDİRNE,UZUNKÖPRÜ,26.83979,41.361494,22-07-2020,Z,0,69,9,Düzlük,Karadeniz kiyi ardi iliman iklim kusagi,Açıklık Alan,Açıklık Alan,Açıklık Alan,Boşluklu Kapalı,Taban,Diğer Yapraklı,2,15,,2020,5
37290,0,,İSTANBUL,EDİRNE,UZUNKÖPRÜ,26.83979,41.361494,22-07-2020,Z,0,69,9,Düzlük,Karadeniz kiyi ardi iliman iklim kusagi,Açıklık Alan,Açıklık Alan,Açıklık Alan,Boşluklu Kapalı,Taban,Diğer Yapraklı,2.5,10,,2020,5
