ORNEK_NO,new_id,old_id,BOLGE_ADI,MUDURLUK_ADI,SEFLIK_ADI,PLANDAKI_MESCERE_TIPI,AKTUEL_MES_TIP,IKLIM_TIPI,ORIJIN,ISLETME_SEKLI,KARISIM_SEKLI,KAPALILIK_DURUMU,LOKAL_KONUM,NAD_X,NAD_Y,Kum,Kil,Toz,Toplam_Kirec,EC_mS_cm,pH,Organik_Madde,Organik_Karbon,BONITET,BOLME_NO,EGIM,BAKI,RAKIM,INTERSEPSIYON,TRANSPIRASYON,EVAPORASYON,KAYIP,VERIM,ORT_YAGIS,ORT_SICAKLIK,OLU_ODUN_TIPI,AGAÇ_ADI,new_tree_id,AGAC_KODU,ORMAN_TUR,AĞAÇ_NO,AĞAÇ_ÇAPI,AĞAÇ_BOYU,CÜRÜME_DERECESİ,DEN_AL_BUYUKLUGU,HEKTARA_CEVIRME_K,CAP_SINIFI,CAP_KADEME,KUR_KATSAYI,HACIM,HACIM_HA,TUB,TUB_HA,TUK,TUK_HA,ENVANTER_TARIHI,YIL,BLOK,TUR_GRUP
227420,0,,İSTANBUL,POLONEZKÖY TP,POLONEZKÖY TP,KnKsbc3,KnKsbc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,29.19903281,41.12442431,6.435,39.59,53.975,0.045,0.035,4.78,1.335,0.775,4,17,0,Kuzey Doğu,128,64.167,67.683,153.825,285.675,593.325,879,13.3,1-Dikili kuru,Kestane,26,Ks,Yapraklı,1,16,5.2,4-(3/4) ü Çürük,314.1592654,31.83098862,I,18,0.25,0.065345127,2.08,1.4741168,46.92259508,0.707576064,22.52284564,29-09-2020,2020,5,Diğer
227420,0,,İSTANBUL,POLONEZKÖY TP,POLONEZKÖY TP,KnKsbc3,KnKsbc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,29.19903281,41.12442431,6.435,39.59,53.975,0.045,0.035,4.78,1.335,0.775,4,17,0,Kuzey Doğu,128,64.167,67.683,153.825,285.675,593.325,879,13.3,1-Dikili kuru,Kestane,26,Ks,Yapraklı,2,12,6,4-(3/4) ü Çürük,314.1592654,31.83098862,I,14,0.25,0.042411501,1.35,0.9567585,30.45456892,0.45924408,14.61819308,29-09-2020,2020,5,Diğer
227420,0,,İSTANBUL,POLONEZKÖY TP,POLONEZKÖY TP,KnKsbc3,KnKsbc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,29.19903281,41.12442431,6.435,39.59,53.975,0.045,0.035,4.78,1.335,0.775,4,17,0,Kuzey Doğu,128,64.167,67.683,153.825,285.675,593.325,879,13.3,1-Dikili kuru,Kayın,21,Kn,Yapraklı,3,10,7,4-(3/4) ü Çürük,314.1592654,31.83098862,I,10,0.25,0.03436117,1.09375,0.775151563,24.67384056,0.37207275,11.84344347,29-09-2020,2020,5,Kayın
227420,0,,İSTANBUL,POLONEZKÖY TP,POLONEZKÖY TP,KnKsbc3,KnKsbc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,29.19903281,41.12442431,6.435,39.59,53.975,0.045,0.035,4.78,1.335,0.775,4,17,0,Kuzey Doğu,128,64.167,67.683,153.825,285.675,593.325,879,13.3,1-Dikili kuru,Kayın,21,Kn,Yapraklı,4,10,6,4-(3/4) ü Çürük,314.1592654,31.83098862,I,10,0.25,0.029452431,0.9375,0.664415625,21.1490062,0.3189195,10.15152297,29-09-2020,2020,5,Kayın
227420,0,,İSTANBUL,POLONEZKÖY TP,POLONEZKÖY TP,KnKsbc3,KnKsbc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,29.19903281,41.12442431,6.435,39.59,53.975,0.045,0.035,4.78,1.335,0.775,4,17,0,Kuzey Doğu,128,64.167,67.683,153.825,285.675,593.325,879,13.3,1-Dikili kuru,Kestane,26,Ks,Yapraklı,5,18,5.5,4-(3/4) ü Çürük,314.1592654,31.83098862,I,18,0.25,0.08747372,2.784375,1.973314406,62.81254841,0.947190915,30.15002323,29-09-2020,2020,5,Diğer
227420,0,,İSTANBUL,POLONEZKÖY TP,POLONEZKÖY TP,KnKsbc3,KnKsbc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,29.19903281,41.12442431,6.435,39.59,53.975,0.045,0.035,4.78,1.335,0.775,4,17,0,Kuzey Doğu,128,64.167,67.683,153.825,285.675,593.325,879,13.3,2-Devrik,Kestane,26,Ks,Yapraklı,6,22,12,4-(3/4) ü Çürük,314.1592654,31.83098862,II,22,0.25,0.057019907,1.815,1.28630865,40.944476,0.617428152,19.65334848,29-09-2020,2020,5,Diğer
227420,0,,İSTANBUL,POLONEZKÖY TP,POLONEZKÖY TP,KnKsbc3,KnKsbc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,29.19903281,41.12442431,6.435,39.59,53.975,0.045,0.035,4.78,1.335,0.775,4,17,0,Kuzey Doğu,128,64.167,67.683,153.825,285.675,593.325,879,13.3,2-Devrik,Kestane,26,Ks,Yapraklı,7,21,21,4-(3/4) ü Çürük,314.1592654,31.83098862,II,22,0.25,0.090919655,2.8940625,2.051051034,65.28698213,0.984504497,31.33775142,29-09-2020,2020,5,Diğer
227420,0,,İSTANBUL,POLONEZKÖY TP,POLONEZKÖY TP,KnKsbc3,KnKsbc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,29.19903281,41.12442431,6.435,39.59,53.975,0.045,0.035,4.78,1.335,0.775,4,17,0,Kuzey Doğu,128,64.167,67.683,153.825,285.675,593.325,879,13.3,2-Devrik,Kestane,26,Ks,Yapraklı,8,14,8,4-(3/4) ü Çürük,314.1592654,31.83098862,I,14,0.25,0.015393804,0.49,0.3472679,11.05388057,0.166688592,5.305862675,29-09-2020,2020,5,Diğer
227420,0,,İSTANBUL,POLONEZKÖY TP,POLONEZKÖY TP,KnKsbc3,KnKsbc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,29.19903281,41.12442431,6.435,39.59,53.975,0.045,0.035,4.78,1.335,0.775,4,17,0,Kuzey Doğu,128,64.167,67.683,153.825,285.675,593.325,879,13.3,1-Dikili kuru,Kayın,21,Kn,Yapraklı,9,8,6,4-(3/4) ü Çürük,314.1592654,31.83098862,I,10,0.25,0.018849556,0.6,0.425226,13.53536397,0.20410848,6.496974704,29-09-2020,2020,5,Kayın
227420,0,,İSTANBUL,POLONEZKÖY TP,POLONEZKÖY TP,KnKsbc3,KnKsbc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,29.19903281,41.12442431,6.435,39.59,53.975,0.045,0.035,4.78,1.335,0.775,4,17,0,Kuzey Doğu,128,64.167,67.683,153.825,285.675,593.325,879,13.3,1-Dikili kuru,Kestane,26,Ks,Yapraklı,10,14,5,4-(3/4) ü Çürük,314.1592654,31.83098862,I,14,0.25,0.048105638,1.53125,1.085212188,34.54337679,0.52090185,16.58082086,29-09-2020,2020,5,Diğer
227420,0,,İSTANBUL,POLONEZKÖY TP,POLONEZKÖY TP,KnKsbc3,KnKsbc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,29.19903281,41.12442431,6.435,39.59,53.975,0.045,0.035,4.78,1.335,0.775,4,17,0,Kuzey Doğu,128,64.167,67.683,153.825,285.675,593.325,879,13.3,5-Dal veya Gövde,Kayın,21,Kn,Yapraklı,11,18,3.5,4-(3/4) ü Çürük,314.1592654,31.83098862,I,18,0.25,0.005566509,0.1771875,0.125574553,3.997162171,0.060275786,1.918637842,29-09-2020,2020,5,Kayın
227420,0,,İSTANBUL,POLONEZKÖY TP,POLONEZKÖY TP,KnKsbc3,KnKsbc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,29.19903281,41.12442431,6.435,39.59,53.975,0.045,0.035,4.78,1.335,0.775,4,17,0,Kuzey Doğu,128,64.167,67.683,153.825,285.675,593.325,879,13.3,5-Dal veya Gövde,Kayın,21,Kn,Yapraklı,12,10,5,4-(3/4) ü Çürük,314.1592654,31.83098862,I,10,0.25,0.002454369,0.078125,0.055367969,1.762417183,0.026576625,0.845960248,29-09-2020,2020,5,Kayın
228725,0,,İSTANBUL,KANLICA,ALEMDAĞ,KsGnbc3,KsGnbc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Orta Yamaç,29.23291371,41.06972943,11.59,48.725,39.685,0.035,0.06,4.985,1.235,0.715,3,49,12.89178753,Doğu,215,63.218,66.682,151.55,281.45,584.55,866,13.2,1-Dikili kuru,Kestane,26,Ks,Yapraklı,1,10,3,4-(3/4) ü Çürük,314.1592654,31.83098862,I,10,0.25,0.014726216,0.46875,0.332207813,10.5745031,0.15945975,5.075761487,28-09-2019,2019,4,Diğer
228725,0,,İSTANBUL,KANLICA,ALEMDAĞ,KsGnbc3,KsGnbc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Orta Yamaç,29.23291371,41.06972943,11.59,48.725,39.685,0.035,0.06,4.985,1.235,0.715,3,49,12.89178753,Doğu,215,63.218,66.682,151.55,281.45,584.55,866,13.2,5-Dal veya Gövde,Kestane,26,Ks,Yapraklı,2,14,5,4-(3/4) ü Çürük,314.1592654,31.83098862,I,14,0.25,0.004810564,0.153125,0.108521219,3.454337679,0.052090185,1.658082086,28-09-2019,2019,4,Diğer
228725,0,,İSTANBUL,KANLICA,ALEMDAĞ,KsGnbc3,KsGnbc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Orta Yamaç,29.23291371,41.06972943,11.59,48.725,39.685,0.035,0.06,4.985,1.235,0.715,3,49,12.89178753,Doğu,215,63.218,66.682,151.55,281.45,584.55,866,13.2,5-Dal veya Gövde,Kestane,26,Ks,Yapraklı,3,4,1,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,7.85398E-05,0.0025,0.001771775,0.05639735,0.000850452,0.027070728,28-09-2019,2019,4,Diğer
228725,0,,İSTANBUL,KANLICA,ALEMDAĞ,KsGnbc3,KsGnbc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Orta Yamaç,29.23291371,41.06972943,11.59,48.725,39.685,0.035,0.06,4.985,1.235,0.715,3,49,12.89178753,Doğu,215,63.218,66.682,151.55,281.45,584.55,866,13.2,5-Dal veya Gövde,Kestane,26,Ks,Yapraklı,4,5,2.2,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.000269981,0.00859375,0.006090477,0.19386589,0.002923429,0.093055627,28-09-2019,2019,4,Diğer
228725,0,,İSTANBUL,KANLICA,ALEMDAĞ,KsGnbc3,KsGnbc3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Orta Yamaç,29.23291371,41.06972943,11.59,48.725,39.685,0.035,0.06,4.985,1.235,0.715,3,49,12.89178753,Doğu,215,63.218,66.682,151.55,281.45,584.55,866,13.2,5-Dal veya Gövde,Kestane,26,Ks,Yapraklı,5,5,2.1,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.000257709,0.008203125,0.005813637,0.185053804,0.002790546,0.088825826,28-09-2019,2019,4,Diğer
230049,0,,İSTANBUL,KANLICA,ALEMDAĞ,MGnKsab3,MGnKsab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,29.26952399,41.09603525,15.825,40.505,43.67,0.03,0.05,5.345,1.33,0.77,3,16,15.63397026,Doğu,56,60.298,63.602,144.55,268.45,557.55,826,13.9,5-Dal veya Gövde,Kayın,21,Kn,Yapraklı,1,4,2.1,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.000164934,0.00525,0.003720728,0.118434435,0.001785949,0.056848529,07-10-2020,2020,5,Kayın
230049,0,,İSTANBUL,KANLICA,ALEMDAĞ,MGnKsab3,MGnKsab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,29.26952399,41.09603525,15.825,40.505,43.67,0.03,0.05,5.345,1.33,0.77,3,16,15.63397026,Doğu,56,60.298,63.602,144.55,268.45,557.55,826,13.9,5-Dal veya Gövde,Kayın,21,Kn,Yapraklı,2,4,2,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.00015708,0.005,0.00354355,0.1127947,0.001700904,0.054141456,07-10-2020,2020,5,Kayın
230049,0,,İSTANBUL,KANLICA,ALEMDAĞ,MGnKsab3,MGnKsab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,29.26952399,41.09603525,15.825,40.505,43.67,0.03,0.05,5.345,1.33,0.77,3,16,15.63397026,Doğu,56,60.298,63.602,144.55,268.45,557.55,826,13.9,5-Dal veya Gövde,Kayın,21,Kn,Yapraklı,3,5,2.2,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.000269981,0.00859375,0.006090477,0.19386589,0.002923429,0.093055627,07-10-2020,2020,5,Kayın
230049,0,,İSTANBUL,KANLICA,ALEMDAĞ,MGnKsab3,MGnKsab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Normal Kapalı,Alt Yamaç,29.26952399,41.09603525,15.825,40.505,43.67,0.03,0.05,5.345,1.33,0.77,3,16,15.63397026,Doğu,56,60.298,63.602,144.55,268.45,557.55,826,13.9,5-Dal veya Gövde,Kayın,21,Kn,Yapraklı,4,6,2.5,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.000441786,0.0140625,0.009966234,0.317235093,0.004783793,0.152272845,07-10-2020,2020,5,Kayın
235663,0,,İSTANBUL,ŞİLE,SAHİLKÖY,KsMb3,KsMb3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Orta Kapalı,Orta Yamaç,29.41526441,41.17413327,25.505,45.91,28.585,0.04,0.045,5.265,1.12,0.65,3,98,30,Kuzey,109,61.539,64.911,147.525,273.975,569.025,843,13.5,2-Devrik,Kestane,26,Ks,Yapraklı,3,10,8.1,4-(3/4) ü Çürük,314.1592654,31.83098862,I,10,0.25,0.007952156,0.253125,0.179392219,5.710231673,0.086108265,2.740911203,06-10-2020,2020,5,Diğer
235663,0,,İSTANBUL,ŞİLE,SAHİLKÖY,KsMb3,KsMb3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Orta Kapalı,Orta Yamaç,29.41526441,41.17413327,25.505,45.91,28.585,0.04,0.045,5.265,1.12,0.65,3,98,30,Kuzey,109,61.539,64.911,147.525,273.975,569.025,843,13.5,2-Devrik,Kestane,26,Ks,Yapraklı,7,8,6,4-(3/4) ü Çürük,314.1592654,31.83098862,I,10,0.25,0.003769911,0.12,0.0850452,2.707072793,0.040821696,1.299394941,06-10-2020,2020,5,Diğer
235663,0,,İSTANBUL,ŞİLE,SAHİLKÖY,KsMb3,KsMb3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Orta Kapalı,Orta Yamaç,29.41526441,41.17413327,25.505,45.91,28.585,0.04,0.045,5.265,1.12,0.65,3,98,30,Kuzey,109,61.539,64.911,147.525,273.975,569.025,843,13.5,2-Devrik,Kestane,26,Ks,Yapraklı,10,9,7.2,4-(3/4) ü Çürük,314.1592654,31.83098862,I,10,0.25,0.005725553,0.18225,0.129162398,4.111366805,0.061997951,1.973456066,06-10-2020,2020,5,Diğer
236894,0,,İSTANBUL,KANLICA,KARTAL,Çmc1,Çmc1,Karadeniz kiyi kusagi,Ekim ve Dikimli Gelen,Koru,IBRELI,Gevşek Kapalı,Alt Yamaç,29.4439823,40.98438049,25.485,35.66,38.855,0.04,0.045,5.83,1.59,0.92,2,55,18,Kuzey Doğu,128,59.057,62.293,141.575,262.925,546.075,809,13.5,5-Dal veya Gövde,Sahil Çamı,12,Çm,İbreli,1,20,4.5,4-(3/4) ü Çürük,314.1592654,31.83098862,II,22,0.25,0.008835729,0.28125,0.15203025,4.839273157,0.077535428,2.46802931,30-09-2019,2019,4,Sahil Çamı
237748,0,,İSTANBUL,ŞİLE,SAHİLKÖY,Ksab3,Ksab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,29.48570805,41.14561313,50.82,29.675,19.505,0.03,0.04,5.085,0.615,0.355,1,193,19,Kuzey,154,61.685,65.065,147.875,274.625,570.375,845,13.2,1-Dikili kuru,Kestane,26,Ks,Yapraklı,1,4,3,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.002356194,0.075,0.05315325,1.691920496,0.02551356,0.812121838,06-10-2020,2020,5,Diğer
237748,0,,İSTANBUL,ŞİLE,SAHİLKÖY,Ksab3,Ksab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,29.48570805,41.14561313,50.82,29.675,19.505,0.03,0.04,5.085,0.615,0.355,1,193,19,Kuzey,154,61.685,65.065,147.875,274.625,570.375,845,13.2,1-Dikili kuru,Kestane,26,Ks,Yapraklı,2,5,4,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.004908739,0.15625,0.110735938,3.524834366,0.05315325,1.691920496,06-10-2020,2020,5,Diğer
237748,0,,İSTANBUL,ŞİLE,SAHİLKÖY,Ksab3,Ksab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,29.48570805,41.14561313,50.82,29.675,19.505,0.03,0.04,5.085,0.615,0.355,1,193,19,Kuzey,154,61.685,65.065,147.875,274.625,570.375,845,13.2,1-Dikili kuru,Kestane,26,Ks,Yapraklı,3,4,4,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.003141593,0.1,0.070871,2.255893994,0.03401808,1.082829117,06-10-2020,2020,5,Diğer
237748,0,,İSTANBUL,ŞİLE,SAHİLKÖY,Ksab3,Ksab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,29.48570805,41.14561313,50.82,29.675,19.505,0.03,0.04,5.085,0.615,0.355,1,193,19,Kuzey,154,61.685,65.065,147.875,274.625,570.375,845,13.2,1-Dikili kuru,Kestane,26,Ks,Yapraklı,4,6,5,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.008835729,0.28125,0.199324688,6.344701859,0.09567585,3.045456892,06-10-2020,2020,5,Diğer
237748,0,,İSTANBUL,ŞİLE,SAHİLKÖY,Ksab3,Ksab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,29.48570805,41.14561313,50.82,29.675,19.505,0.03,0.04,5.085,0.615,0.355,1,193,19,Kuzey,154,61.685,65.065,147.875,274.625,570.375,845,13.2,1-Dikili kuru,Kestane,26,Ks,Yapraklı,5,5,3,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.003681554,0.1171875,0.083051953,2.643625775,0.039864938,1.268940372,06-10-2020,2020,5,Diğer
237748,0,,İSTANBUL,ŞİLE,SAHİLKÖY,Ksab3,Ksab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,29.48570805,41.14561313,50.82,29.675,19.505,0.03,0.04,5.085,0.615,0.355,1,193,19,Kuzey,154,61.685,65.065,147.875,274.625,570.375,845,13.2,1-Dikili kuru,Kestane,26,Ks,Yapraklı,6,4,2.6,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.002042035,0.065,0.04606615,1.466331096,0.022111752,0.703838926,06-10-2020,2020,5,Diğer
237748,0,,İSTANBUL,ŞİLE,SAHİLKÖY,Ksab3,Ksab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,29.48570805,41.14561313,50.82,29.675,19.505,0.03,0.04,5.085,0.615,0.355,1,193,19,Kuzey,154,61.685,65.065,147.875,274.625,570.375,845,13.2,1-Dikili kuru,Kestane,26,Ks,Yapraklı,7,5,3.5,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.004295146,0.13671875,0.096893945,3.08423007,0.046509094,1.480430434,06-10-2020,2020,5,Diğer
237748,0,,İSTANBUL,ŞİLE,SAHİLKÖY,Ksab3,Ksab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,29.48570805,41.14561313,50.82,29.675,19.505,0.03,0.04,5.085,0.615,0.355,1,193,19,Kuzey,154,61.685,65.065,147.875,274.625,570.375,845,13.2,2-Devrik,Kestane,26,Ks,Yapraklı,8,7,4,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.001924226,0.06125,0.043408488,1.381735072,0.020836074,0.663232834,06-10-2020,2020,5,Diğer
237748,0,,İSTANBUL,ŞİLE,SAHİLKÖY,Ksab3,Ksab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,29.48570805,41.14561313,50.82,29.675,19.505,0.03,0.04,5.085,0.615,0.355,1,193,19,Kuzey,154,61.685,65.065,147.875,274.625,570.375,845,13.2,2-Devrik,Kestane,26,Ks,Yapraklı,9,8,5,4-(3/4) ü Çürük,314.1592654,31.83098862,I,10,0.25,0.003141593,0.1,0.070871,2.255893994,0.03401808,1.082829117,06-10-2020,2020,5,Diğer
237748,0,,İSTANBUL,ŞİLE,SAHİLKÖY,Ksab3,Ksab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,29.48570805,41.14561313,50.82,29.675,19.505,0.03,0.04,5.085,0.615,0.355,1,193,19,Kuzey,154,61.685,65.065,147.875,274.625,570.375,845,13.2,2-Devrik,Kestane,26,Ks,Yapraklı,10,6,5.1,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.001802489,0.057375,0.040662236,1.294319179,0.019517873,0.621273206,06-10-2020,2020,5,Diğer
237748,0,,İSTANBUL,ŞİLE,SAHİLKÖY,Ksab3,Ksab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,29.48570805,41.14561313,50.82,29.675,19.505,0.03,0.04,5.085,0.615,0.355,1,193,19,Kuzey,154,61.685,65.065,147.875,274.625,570.375,845,13.2,5-Dal veya Gövde,Kestane,26,Ks,Yapraklı,11,4,2,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.00015708,0.005,0.00354355,0.1127947,0.001700904,0.054141456,06-10-2020,2020,5,Diğer
237748,0,,İSTANBUL,ŞİLE,SAHİLKÖY,Ksab3,Ksab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,29.48570805,41.14561313,50.82,29.675,19.505,0.03,0.04,5.085,0.615,0.355,1,193,19,Kuzey,154,61.685,65.065,147.875,274.625,570.375,845,13.2,5-Dal veya Gövde,Kestane,26,Ks,Yapraklı,12,4,1.5,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.00011781,0.00375,0.002657663,0.084596025,0.001275678,0.040606092,06-10-2020,2020,5,Diğer
237748,0,,İSTANBUL,ŞİLE,SAHİLKÖY,Ksab3,Ksab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,29.48570805,41.14561313,50.82,29.675,19.505,0.03,0.04,5.085,0.615,0.355,1,193,19,Kuzey,154,61.685,65.065,147.875,274.625,570.375,845,13.2,5-Dal veya Gövde,Kestane,26,Ks,Yapraklı,13,5,2.5,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.000306796,0.009765625,0.006920996,0.220302148,0.003322078,0.105745031,06-10-2020,2020,5,Diğer
237748,0,,İSTANBUL,ŞİLE,SAHİLKÖY,Ksab3,Ksab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Üst Yamaç,29.48570805,41.14561313,50.82,29.675,19.505,0.03,0.04,5.085,0.615,0.355,1,193,19,Kuzey,154,61.685,65.065,147.875,274.625,570.375,845,13.2,5-Dal veya Gövde,Kestane,26,Ks,Yapraklı,14,4,2.4,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.000188496,0.006,0.00425226,0.13535364,0.002041085,0.064969747,06-10-2020,2020,5,Diğer
237798,0,,İSTANBUL,KANLICA,KARTAL,Ö.O,Ö.O,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Alt Yamaç,29.48062444,41.01061854,32.25,33.31,34.44,0.04,0.03,5.32,1.61,0.93,0,0,19,Kuzey,185,60.298,63.602,144.55,268.45,557.55,826,13.2,1-Dikili kuru,Saçlı Meşe,49,Ml,Yapraklı,1,4,2,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.001570796,0.05,0.0354355,1.127946997,0.01700904,0.541414559,30-09-2020,2020,5,Meşe
237798,0,,İSTANBUL,KANLICA,KARTAL,Ö.O,Ö.O,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Alt Yamaç,29.48062444,41.01061854,32.25,33.31,34.44,0.04,0.03,5.32,1.61,0.93,0,0,19,Kuzey,185,60.298,63.602,144.55,268.45,557.55,826,13.2,1-Dikili kuru,Saçlı Meşe,49,Ml,Yapraklı,2,4,1.8,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.001413717,0.045,0.03189195,1.015152297,0.015308136,0.487273103,30-09-2020,2020,5,Meşe
237798,0,,İSTANBUL,KANLICA,KARTAL,Ö.O,Ö.O,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Alt Yamaç,29.48062444,41.01061854,32.25,33.31,34.44,0.04,0.03,5.32,1.61,0.93,0,0,19,Kuzey,185,60.298,63.602,144.55,268.45,557.55,826,13.2,5-Dal veya Gövde,Saçlı Meşe,49,Ml,Yapraklı,3,4,1.2,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,9.42478E-05,0.003,0.00212613,0.06767682,0.001020542,0.032484874,30-09-2020,2020,5,Meşe
